id,format,width,height,size_kb,aspect_ratio,pixels
307706804,JPEG,640,853,184.5,0.75,545920
308552380,JPEG,200,267,16.2,0.75,53400
308626299,JPEG,640,853,302.6,0.75,545920
307573232,JPEG,64,190,8.1,0.34,12160
307539163,JPEG,800,1067,397.6,0.75,853600
308865389,JPEG,800,1067,359.2,0.75,853600
307578137,JPEG,150,200,12.6,0.75,30000
307611894,JPEG,640,853,174.0,0.75,545920
307492561,JPEG,640,853,159.9,0.75,545920
308626618,JPEG,640,853,167.3,0.75,545920
308614963,JPEG,1200,1600,831.7,0.75,1920000
308687894,JPEG,640,853,189.7,0.75,545920
307625052,JPEG,1200,1600,618.7,0.75,1920000
307946084,JPEG,150,200,12.0,0.75,30000
307067260,JPEG,300,400,59.2,0.75,120000
308070691,JPEG,480,640,152.7,0.75,307200
308671118,JPEG,331,1283,168.1,1.88,424673
308940926,JPEG,300,400,35.8,0.75,120000
307212869,JPEG,150,200,11.2,0.75,30000
307087645,JPEG,600,800,164.9,0.75,480000
307499599,JPEG,1497,661,508.6,0.98,989517
308187887,JPEG,800,1067,395.8,0.75,853600
307087419,JPEG,150,200,12.7,0.75,30000
307905365,JPEG,300,400,50.7,0.75,120000
307583191,JPEG,1099,619,241.2,1.89,680281
307299731,JPEG,106,115,8.1,0.92,12190
308624498,JPEG,800,1067,280.6,0.75,853600
308707560,JPEG,480,640,90.9,0.75,307200
308602554,JPEG,600,800,165.7,0.75,480000
307520601,JPEG,640,853,214.7,0.75,545920
308635609,JPEG,800,1067,288.6,0.75,853600
308444348,JPEG,300,400,41.2,0.75,120000
308732057,JPEG,600,800,144.9,0.75,480000
308993953,JPEG,300,400,40.9,0.75,120000
307626080,JPEG,425,1292,178.7,0.57,549100
308207366,JPEG,1200,1600,910.4,0.75,1920000
308896413,JPEG,111,128,9.5,0.87,14208
308339974,PNG,200,267,45.5,0.75,53400
308444099,JPEG,1200,1600,668.3,0.75,1920000
308926122,JPEG,300,400,55.0,0.75,120000
307346330,JPEG,300,400,65.1,0.75,120000
308518039,JPEG,640,853,212.6,0.75,545920
308683701,JPEG,166,146,16.2,1.14,24236
308042565,JPEG,150,200,12.0,0.75,30000
308405671,JPEG,150,200,13.3,0.75,30000
308627524,JPEG,600,800,218.4,0.75,480000
308194936,JPEG,640,853,244.0,0.75,545920
308626847,JPEG,640,853,251.3,0.75,545920
308778722,JPEG,80,166,8.9,0.48,13280
307054520,JPEG,1200,1600,983.6,0.75,1920000
308631318,JPEG,300,400,38.2,0.75,120000
308746148,JPEG,158,69,7.3,2.29,10902
308896602,JPEG,600,800,199.7,0.75,480000
308062171,JPEG,600,800,251.4,0.75,480000
307273048,JPEG,679,1588,365.4,1.52,1078252
308987241,JPEG,111,94,7.0,1.18,10434
308363801,JPEG,71,81,3.8,0.88,5751
308563657,JPEG,600,800,233.2,0.75,480000
307014770,JPEG,83,106,5.9,0.78,8798
308725042,JPEG,600,800,204.8,0.75,480000
307530192,JPEG,150,200,13.4,0.75,30000
308207314,JPEG,455,460,95.0,1.16,209300
307593765,JPEG,640,853,274.6,0.75,545920
307595708,JPEG,149,173,17.2,0.86,25777
307631583,JPEG,108,481,25.3,1.62,51948
307584439,JPEG,600,800,159.8,0.75,480000
308076355,JPEG,150,200,12.1,0.75,30000
307553141,JPEG,300,400,51.4,0.75,120000
308722664,JPEG,300,400,36.1,0.75,120000
307847666,JPEG,60,113,4.5,0.53,6780
307182324,JPEG,150,200,15.3,0.75,30000
308704148,JPEG,150,200,12.1,0.75,30000
307848870,JPEG,803,567,195.2,0.63,455301
308869479,JPEG,300,400,45.1,0.75,120000
307767789,JPEG,1074,1590,527.4,1.89,1707660
308382885,JPEG,150,200,14.8,0.75,30000
308010680,JPEG,800,1067,415.8,0.75,853600
307873071,JPEG,600,800,246.7,0.75,480000
307079043,JPEG,125,166,13.8,0.75,20750
307872364,JPEG,1595,390,260.0,0.7,622050
307929279,JPEG,200,267,21.1,0.75,53400
308470795,JPEG,300,400,54.8,0.75,120000
308986944,JPEG,800,1067,306.6,0.75,853600
307877144,JPEG,600,800,171.5,0.75,480000
307667607,JPEG,176,149,17.5,1.18,26224
307956291,JPEG,200,267,20.9,0.75,53400
307335682,JPEG,800,1067,392.0,0.75,853600
307813445,JPEG,600,800,158.3,0.75,480000
308377256,JPEG,1200,1600,846.8,0.75,1920000
307003547,JPEG,1573,1619,834.2,1.42,2546687
308428704,JPEG,150,200,10.4,0.75,30000
307227689,JPEG,800,1067,266.3,0.75,853600
307598534,JPEG,640,853,179.0,0.75,545920
307851005,JPEG,1200,1600,819.4,0.75,1920000
307217423,JPEG,200,267,18.6,0.75,53400
307033078,JPEG,161,174,18.7,0.93,28014
308439316,JPEG,150,200,12.4,0.75,30000
308827851,JPEG,200,267,15.8,0.75,53400
307904744,JPEG,1200,1600,710.5,0.75,1920000
308711088,JPEG,640,853,290.6,0.75,545920
307085256,JPEG,600,800,248.4,0.75,480000
307892782,JPEG,800,1067,289.6,0.75,853600
307576884,JPEG,800,1067,309.6,0.75,853600
308606123,JPEG,1325,1213,644.3,0.64,1607225
308800087,JPEG,176,194,22.8,0.91,34144
307818072,PNG,480,640,217.8,0.75,307200
307294039,JPEG,1200,1600,660.0,0.75,1920000
307658859,JPEG,1422,485,201.2,0.84,689670
308455245,JPEG,73,77,3.7,0.95,5621
308455318,JPEG,800,1067,420.8,0.75,853600
307741972,JPEG,800,1067,431.9,0.75,853600
308359553,JPEG,150,200,9.8,0.75,30000
308325835,JPEG,600,800,255.7,0.75,480000
308532302,JPEG,183,148,18.1,1.24,27084
307874222,JPEG,837,1730,556.3,1.61,1448010
308051974,JPEG,1171,1674,823.5,1.53,1960254
307384531,JPEG,600,800,140.2,0.75,480000
308799849,JPEG,480,640,151.4,0.75,307200
308603354,JPEG,1502,656,431.4,1.87,985312
308781719,JPEG,163,163,17.7,1.0,26569
308002944,JPEG,150,200,9.7,0.75,30000
307026379,JPEG,600,800,259.9,0.75,480000
307017682,JPEG,480,640,120.2,0.75,307200
308342928,JPEG,300,400,54.5,0.75,120000
307389044,JPEG,150,200,13.7,0.75,30000
307782982,JPEG,300,400,49.4,0.75,120000
308257667,JPEG,1200,1600,689.4,0.75,1920000
308999484,JPEG,480,640,157.8,0.75,307200
307972039,JPEG,762,1020,383.6,1.83,777240
307964005,JPEG,600,800,139.3,0.75,480000
308371789,JPEG,300,400,58.4,0.75,120000
307358084,JPEG,806,1750,460.9,1.16,1410500
308617270,JPEG,1200,1600,820.9,0.75,1920000
307068872,JPEG,640,853,205.0,0.75,545920
307448692,JPEG,640,853,200.5,0.75,545920
307200664,JPEG,480,640,118.6,0.75,307200
307238981,JPEG,1200,1600,711.9,0.75,1920000
307513985,JPEG,1200,1600,913.6,0.75,1920000
307546672,JPEG,188,100,12.5,1.88,18800
307424067,JPEG,169,167,18.8,1.01,28223
307139838,JPEG,77,174,8.9,0.44,13398
307334469,JPEG,480,640,106.0,0.75,307200
308208806,JPEG,600,800,144.7,0.75,480000
308928419,JPEG,159,84,8.9,1.89,13356
308609544,JPEG,600,800,230.2,0.75,480000
307665392,JPEG,640,853,250.5,0.75,545920
307852255,JPEG,150,200,8.6,0.75,30000
307128837,JPEG,1445,395,199.9,0.86,570775
307901800,JPEG,1348,1303,632.3,1.08,1756444
307693179,JPEG,800,1067,417.4,0.75,853600
308985747,JPEG,480,640,169.3,0.75,307200
308519180,JPEG,480,640,130.5,0.75,307200
307878258,JPEG,480,640,153.6,0.75,307200
308040900,JPEG,901,1171,533.4,1.39,1055071
308668944,JPEG,714,1015,346.3,1.19,724710
307871438,JPEG,74,183,9.0,0.4,13542
308073297,JPEG,640,853,193.2,0.75,545920
308120554,JPEG,600,800,166.8,0.75,480000
307044790,JPEG,480,640,88.3,0.75,307200
307390382,PNG,150,200,29.2,0.75,30000
307087815,JPEG,1200,1600,1015.8,0.75,1920000
307217613,JPEG,600,800,155.0,0.75,480000
307814209,JPEG,150,200,15.1,0.75,30000
307477928,JPEG,600,800,143.1,0.75,480000
307234186,PNG,1200,1600,1531.9,0.75,1920000
307234299,JPEG,77,58,3.0,1.33,4466
307039349,JPEG,600,800,184.6,0.75,480000
307529360,JPEG,800,1067,441.3,0.75,853600
307013464,JPEG,200,267,16.2,0.75,53400
308990996,JPEG,800,1067,305.0,0.75,853600
307168833,JPEG,800,1067,250.5,0.75,853600
308918350,JPEG,1200,1600,599.0,0.75,1920000
307398388,JPEG,640,853,254.2,0.75,545920
307016728,JPEG,1200,1600,950.8,0.75,1920000
308149685,JPEG,800,1067,345.4,0.75,853600
308477390,JPEG,150,200,12.4,0.75,30000
308751489,JPEG,500,510,88.3,1.22,255000
307835644,JPEG,200,267,15.5,0.75,53400
307532527,JPEG,200,267,18.8,0.75,53400
307046669,JPEG,96,157,10.0,0.61,15072
308915800,JPEG,480,640,168.4,0.75,307200
307048347,JPEG,640,853,182.7,0.75,545920
308715114,JPEG,800,1067,270.6,0.75,853600
307871756,JPEG,800,1067,272.9,0.75,853600
308846828,JPEG,155,878,72.9,1.66,136090
308143085,JPEG,1200,1600,1037.5,0.75,1920000
308835852,JPEG,1200,1600,656.4,0.75,1920000
308504342,JPEG,958,1172,331.9,0.62,1122776
307738992,PNG,197,764,134.3,0.97,150508
308440040,JPEG,480,640,99.9,0.75,307200
307880922,JPEG,600,800,240.6,0.75,480000
308940887,JPEG,640,853,178.7,0.75,545920
308860581,JPEG,200,267,28.6,0.75,53400
308842661,JPEG,182,146,17.7,1.25,26572
308446307,JPEG,1559,1228,639.5,1.94,1914452
307399001,JPEG,600,800,145.8,0.75,480000
307834607,JPEG,480,640,156.8,0.75,307200
307264356,JPEG,1200,1600,758.0,0.75,1920000
307325549,JPEG,1173,675,256.2,0.75,791775
307753246,JPEG,311,599,76.5,1.68,186289
307819495,JPEG,1420,481,245.8,0.55,683020
308036144,PNG,640,853,663.5,0.75,545920
307166846,JPEG,1210,1278,447.8,0.95,1546380
307223909,JPEG,1200,1600,987.5,0.75,1920000
307007867,JPEG,480,640,99.7,0.75,307200
307565476,JPEG,110,174,12.8,0.63,19140
308540200,JPEG,300,400,40.1,0.75,120000
307226693,JPEG,555,508,88.4,1.96,281940
308294704,JPEG,600,800,142.8,0.75,480000
307253864,JPEG,150,200,9.6,0.75,30000
307987617,JPEG,150,200,16.6,0.75,30000
307094980,JPEG,67,170,7.6,0.39,11390
307481856,JPEG,1260,1073,598.0,1.68,1351980
307548840,JPEG,181,197,23.8,0.92,35657
308632747,JPEG,480,640,167.9,0.75,307200
308273491,PNG,200,267,39.7,0.75,53400
307968921,JPEG,1200,1600,911.5,0.75,1920000
307857399,JPEG,150,200,9.4,0.75,30000
308794727,JPEG,925,1396,431.7,1.9,1291300
307698277,JPEG,489,1618,395.7,0.53,791202
307356728,JPEG,800,1067,332.2,0.75,853600
307815520,JPEG,800,1067,465.2,0.75,853600
307015230,JPEG,600,800,141.8,0.75,480000
307566229,JPEG,200,267,20.1,0.75,53400
308900509,JPEG,105,89,6.2,1.18,9345
308973820,JPEG,1200,1600,966.8,0.75,1920000
307339793,JPEG,101,90,6.1,1.12,9090
307430197,JPEG,1200,1600,643.1,0.75,1920000
307165198,JPEG,300,400,34.6,0.75,120000
308069708,JPEG,600,800,147.1,0.75,480000
307828150,JPEG,1200,1600,1022.1,0.75,1920000
307788490,JPEG,1200,1600,996.7,0.75,1920000
308112544,JPEG,1249,1149,468.6,0.96,1435101
307481368,JPEG,800,1067,289.8,0.75,853600
307931072,JPEG,800,1067,267.4,0.75,853600
307201040,JPEG,800,1067,259.1,0.75,853600
308096355,JPEG,1566,743,527.5,0.85,1163538
307677955,JPEG,1153,1789,592.8,1.19,2062717
307272647,JPEG,600,800,242.4,0.75,480000
307471032,JPEG,600,800,192.1,0.75,480000
308770965,JPEG,820,826,311.0,1.02,677320
307181957,JPEG,640,853,205.7,0.75,545920
307205129,JPEG,800,1067,400.8,0.75,853600
307100253,JPEG,600,800,238.6,0.75,480000
307655115,JPEG,1200,1600,705.4,0.75,1920000
307782662,JPEG,150,200,9.3,0.75,30000
308857834,JPEG,200,267,16.8,0.75,53400
307307288,JPEG,800,1067,381.5,0.75,853600
308358878,JPEG,640,853,232.0,0.75,545920
307825174,JPEG,640,853,227.5,0.75,545920
307434907,JPEG,139,158,14.6,0.88,21962
307993520,JPEG,150,200,12.7,0.75,30000
308523190,JPEG,1160,376,125.0,1.51,436160
307369387,JPEG,150,200,9.5,0.75,30000
308666585,JPEG,600,800,155.9,0.75,480000
307792131,JPEG,800,1067,321.0,0.75,853600
307012371,JPEG,200,267,17.3,0.75,53400
308370021,JPEG,150,200,10.2,0.75,30000
308910268,JPEG,800,1067,285.1,0.75,853600
307264501,JPEG,150,200,9.7,0.75,30000
307913146,JPEG,1200,1600,901.7,0.75,1920000
308373492,JPEG,640,853,201.4,0.75,545920
308560722,JPEG,640,853,224.5,0.75,545920
307915185,JPEG,1280,489,280.3,0.7,625920
307563005,JPEG,150,200,9.1,0.75,30000
308705225,JPEG,486,1762,252.8,0.51,856332
308953281,JPEG,1200,1600,966.3,0.75,1920000
308931881,JPEG,1200,1600,646.3,0.75,1920000
308743641,JPEG,1200,1600,945.4,0.75,1920000
307547398,PNG,71,138,6.5,0.51,9798
307095604,JPEG,800,1067,258.4,0.75,853600
308639124,JPEG,480,640,102.3,0.75,307200
307632639,JPEG,876,350,97.9,1.62,306600
307280882,JPEG,640,853,176.2,0.75,545920
308456238,JPEG,480,640,105.0,0.75,307200
308564610,JPEG,160,109,11.6,1.47,17440
307264107,JPEG,1200,1600,605.2,0.75,1920000
307971151,JPEG,640,853,279.9,0.75,545920
307850163,JPEG,800,1067,369.2,0.75,853600
307921647,JPEG,150,200,11.4,0.75,30000
308224489,JPEG,200,267,16.7,0.75,53400
308226912,JPEG,480,640,115.7,0.75,307200
307812628,JPEG,1200,1600,619.0,0.75,1920000
307283890,JPEG,392,1096,170.9,0.51,429632
308321534,JPEG,300,400,66.5,0.75,120000
307289125,JPEG,600,800,264.5,0.75,480000
308113421,JPEG,600,800,160.7,0.75,480000
308333218,JPEG,591,994,241.7,1.11,587454
307541241,JPEG,640,853,190.0,0.75,545920
307118920,JPEG,300,400,35.7,0.75,120000
307210912,JPEG,640,853,196.4,0.75,545920
308423650,JPEG,300,400,47.3,0.75,120000
308112427,JPEG,1166,674,276.9,0.74,785884
308000244,JPEG,73,109,5.3,0.67,7957
307784876,JPEG,800,1067,251.2,0.75,853600
308455285,JPEG,200,267,22.4,0.75,53400
307689577,JPEG,61,90,3.7,0.68,5490
308787296,JPEG,61,52,2.1,1.17,3172
308672447,JPEG,300,400,52.0,0.75,120000
308882842,JPEG,632,882,189.6,2.1,557424
307771621,JPEG,1278,1159,628.4,2.17,1481202
307477555,JPEG,600,800,170.1,0.75,480000
307335602,JPEG,600,800,217.2,0.75,480000
307195055,JPEG,640,853,283.0,0.75,545920
307904401,JPEG,800,1067,260.9,0.75,853600
308394985,JPEG,171,78,8.9,2.19,13338
308697499,JPEG,300,400,40.2,0.75,120000
308208191,JPEG,640,853,247.8,0.75,545920
308308979,JPEG,150,200,13.0,0.75,30000
307629868,JPEG,480,640,121.4,0.75,307200
308097000,JPEG,82,100,5.5,0.82,8200
307819364,JPEG,800,1067,302.2,0.75,853600
308519033,JPEG,200,267,17.9,0.75,53400
307354976,JPEG,1200,1600,908.7,0.75,1920000
307833301,JPEG,129,135,11.6,0.96,17415
307511448,JPEG,1200,1600,1045.7,0.75,1920000
307080295,JPEG,200,267,21.8,0.75,53400
308075112,JPEG,800,1067,327.1,0.75,853600
307544547,JPEG,640,853,161.7,0.75,545920
307716328,JPEG,800,1067,339.3,0.75,853600
307270500,JPEG,640,853,224.2,0.75,545920
307468624,JPEG,600,800,208.3,0.75,480000
307305165,JPEG,150,200,8.6,0.75,30000
307997593,JPEG,1199,1001,591.7,1.96,1200199
308460529,JPEG,150,200,11.6,0.75,30000
307091606,JPEG,800,1067,278.7,0.75,853600
308537384,JPEG,800,1067,351.0,0.75,853600
308954035,JPEG,300,400,53.3,0.75,120000
307365212,JPEG,795,1235,442.6,1.72,981825
307373902,JPEG,97,106,6.9,0.92,10282
308703511,JPEG,200,267,26.9,0.75,53400
307787076,JPEG,1312,1514,618.4,0.84,1986368
307622485,JPEG,1200,1600,936.3,0.75,1920000
308818096,JPEG,300,400,45.9,0.75,120000
308795379,JPEG,682,368,77.7,2.05,250976
308301420,JPEG,590,1783,347.8,1.26,1051970
307546843,JPEG,150,200,15.9,0.75,30000
308292935,JPEG,1200,1600,1051.1,0.75,1920000
307895681,JPEG,800,1067,325.3,0.75,853600
308382136,JPEG,148,167,16.5,0.89,24716
307729877,JPEG,300,400,35.2,0.75,120000
307853083,JPEG,200,267,22.1,0.75,53400
307287883,JPEG,480,640,138.9,0.75,307200
308590444,JPEG,480,640,93.8,0.75,307200
307479845,JPEG,1200,1600,806.2,0.75,1920000
307952206,JPEG,800,1067,257.7,0.75,853600
308828954,JPEG,600,800,199.7,0.75,480000
308060412,JPEG,1339,571,298.3,1.61,764569
307997641,JPEG,190,121,15.3,1.57,22990
307602678,JPEG,800,1067,246.5,0.75,853600
308421859,JPEG,954,592,203.6,1.67,564768
307451032,JPEG,480,640,91.1,0.75,307200
308696192,PNG,69,110,5.1,0.63,7590
308879001,JPEG,1274,1465,910.4,1.78,1866410
308153605,JPEG,800,1067,275.4,0.75,853600
307465865,JPEG,1200,1600,821.5,0.75,1920000
308330250,JPEG,300,400,44.1,0.75,120000
308702248,JPEG,600,800,158.2,0.75,480000
308024055,JPEG,124,108,8.9,1.15,13392
307350981,JPEG,200,267,21.6,0.75,53400
308965501,JPEG,788,1796,423.4,1.78,1415248
307064245,JPEG,600,800,144.2,0.75,480000
308439564,JPEG,200,267,19.4,0.75,53400
308494455,JPEG,401,606,92.6,1.73,243006
307968685,JPEG,150,200,11.3,0.75,30000
308609790,JPEG,300,400,37.0,0.75,120000
308706312,JPEG,600,800,145.0,0.75,480000
307949030,JPEG,480,640,170.3,0.75,307200
308942446,JPEG,600,800,143.0,0.75,480000
308720220,JPEG,120,134,10.7,0.9,16080
308798374,JPEG,1200,1600,766.6,0.75,1920000
308260291,JPEG,800,1067,409.2,0.75,853600
307777030,JPEG,184,87,10.7,2.11,16008
308394832,JPEG,451,1318,316.4,1.46,594418
307205020,JPEG,150,200,8.6,0.75,30000
307649520,JPEG,800,1067,407.4,0.75,853600
307620974,JPEG,800,1067,441.4,0.75,853600
307299882,JPEG,800,1067,275.2,0.75,853600
307177441,JPEG,640,853,158.6,0.75,545920
308379958,JPEG,800,1067,379.7,0.75,853600
307577960,JPEG,480,640,114.6,0.75,307200
307648617,JPEG,800,1067,285.9,0.75,853600
307105596,JPEG,480,640,124.5,0.75,307200
307085102,JPEG,181,150,18.1,1.21,27150
308136358,JPEG,59,134,5.3,0.44,7906
307685957,JPEG,200,267,24.2,0.75,53400
308463182,JPEG,69,159,7.3,0.43,10971
308072542,JPEG,300,400,51.3,0.75,120000
307355972,JPEG,66,78,3.4,0.85,5148
308511836,JPEG,51,151,5.1,0.34,7701
307293684,JPEG,173,146,16.8,1.18,25258
308138395,JPEG,800,1067,452.5,0.75,853600
308835090,JPEG,1200,1600,608.7,0.75,1920000
307371593,JPEG,480,640,93.6,0.75,307200
308336124,JPEG,1200,1600,701.3,0.75,1920000
308180690,JPEG,800,1067,276.5,0.75,853600
307650573,JPEG,200,267,19.3,0.75,53400
307242596,JPEG,480,640,138.8,0.75,307200
307894780,JPEG,300,400,52.9,0.75,120000
307281438,JPEG,91,167,10.1,0.54,15197
308356118,JPEG,200,267,27.0,0.75,53400
307949940,JPEG,800,1067,288.4,0.75,853600
308541355,JPEG,1363,1175,486.0,0.66,1601525
307689606,JPEG,75,174,8.7,0.43,13050
307427403,JPEG,600,800,175.6,0.75,480000
307377723,JPEG,640,853,252.2,0.75,545920
307963563,JPEG,480,640,165.0,0.75,307200
307298579,JPEG,150,200,8.9,0.75,30000
307149705,JPEG,480,640,92.5,0.75,307200
308169847,JPEG,800,1067,409.4,0.75,853600
308489888,JPEG,800,1067,377.5,0.75,853600
307542070,JPEG,600,800,219.7,0.75,480000
307603328,JPEG,480,640,166.2,0.75,307200
307556166,JPEG,600,856,224.8,2.0,513600
308064524,JPEG,800,1067,326.8,0.75,853600
307504025,JPEG,1200,1600,737.4,0.75,1920000
308945471,JPEG,1200,1600,956.9,0.75,1920000
308235186,JPEG,93,91,5.6,1.02,8463
308794133,JPEG,116,192,14.8,0.6,22272
307167807,JPEG,600,800,241.4,0.75,480000
308328142,PNG,300,400,109.3,0.75,120000
307974732,JPEG,150,200,16.5,0.75,30000
308686733,JPEG,640,853,216.2,0.75,545920
308096752,JPEG,800,1067,391.9,0.75,853600
307102757,JPEG,300,400,38.3,0.75,120000
307397198,JPEG,640,853,204.3,0.75,545920
307682368,JPEG,1200,1600,914.5,0.75,1920000
308065859,JPEG,665,1682,355.9,1.97,1118530
308038178,JPEG,800,1067,349.0,0.75,853600
308862270,JPEG,600,800,163.9,0.75,480000
308724507,JPEG,800,1067,250.5,0.75,853600
308292110,JPEG,300,400,58.7,0.75,120000
308923846,JPEG,147,147,14.4,1.0,21609
307818018,JPEG,200,267,18.6,0.75,53400
308850839,JPEG,640,853,183.4,0.75,545920
307695194,JPEG,1200,1600,570.5,0.75,1920000
308216803,JPEG,200,267,18.1,0.75,53400
307837674,JPEG,96,117,7.5,0.82,11232
307568492,JPEG,827,155,63.0,0.87,128185
308311790,JPEG,480,640,91.2,0.75,307200
308533498,JPEG,480,640,99.5,0.75,307200
308578028,JPEG,323,1402,163.3,1.98,452846
307348131,JPEG,124,789,51.0,2.0,97836
307985438,JPEG,640,853,158.9,0.75,545920
308119229,JPEG,150,200,9.7,0.75,30000
307787055,JPEG,110,187,13.7,0.59,20570
308274922,JPEG,640,853,221.0,0.75,545920
308351444,JPEG,1200,1600,875.2,0.75,1920000
307201416,JPEG,640,853,205.5,0.75,545920
308829147,JPEG,175,167,19.5,1.05,29225
307117631,JPEG,165,1317,91.7,1.82,217305
307628329,JPEG,600,800,170.5,0.75,480000
307332062,JPEG,65,98,4.2,0.66,6370
307393546,JPEG,300,400,42.5,0.75,120000
307053548,JPEG,1200,1600,868.3,0.75,1920000
307284614,JPEG,600,800,144.1,0.75,480000
307833155,JPEG,600,800,250.8,0.75,480000
307784101,JPEG,800,1067,274.2,0.75,853600
308332919,JPEG,300,400,47.2,0.75,120000
307246866,JPEG,200,267,19.3,0.75,53400
307678808,JPEG,300,400,62.6,0.75,120000
308172623,JPEG,180,99,11.9,1.82,17820
308793241,JPEG,150,200,13.3,0.75,30000
307559448,JPEG,570,725,227.0,1.06,413250
308920687,JPEG,63,95,4.0,0.66,5985
308626732,JPEG,1200,1600,695.2,0.75,1920000
308085119,JPEG,1200,1600,665.7,0.75,1920000
307379474,JPEG,1106,815,312.2,1.45,901390
307748952,JPEG,200,267,24.6,0.75,53400
308929586,JPEG,480,640,145.3,0.75,307200
307270308,JPEG,200,267,18.5,0.75,53400
307972577,JPEG,150,200,9.2,0.75,30000
308379712,JPEG,51,77,2.6,0.66,3927
308206984,JPEG,600,800,185.0,0.75,480000
308248893,JPEG,68,163,7.4,0.42,11084
307568855,JPEG,480,640,131.7,0.75,307200
307762018,JPEG,1200,1600,632.6,0.75,1920000
308290893,JPEG,157,162,17.0,0.97,25434
308659191,JPEG,962,359,159.6,1.37,345358
307535459,JPEG,1200,1600,576.2,0.75,1920000
307033562,JPEG,159,62,6.6,2.56,9858
307191690,JPEG,1067,585,185.3,2.08,624195
308442667,JPEG,145,58,5.6,2.5,8410
308852358,JPEG,161,191,20.5,0.84,30751
307742032,PNG,600,800,464.0,0.75,480000
308105310,JPEG,185,72,8.9,2.57,13320
308311708,JPEG,177,109,12.9,1.62,19293
308971741,JPEG,480,640,160.0,0.75,307200
308425183,JPEG,1200,1600,742.2,0.75,1920000
308898125,JPEG,1410,1024,595.0,1.46,1443840
307070508,JPEG,1200,1600,604.4,0.75,1920000
308071989,BMP,65,158,6.8,0.41,10270
308635647,JPEG,300,400,60.6,0.75,120000
308589173,JPEG,1200,1600,586.4,0.75,1920000
307404327,JPEG,480,640,89.0,0.75,307200
308164291,JPEG,640,853,172.8,0.75,545920
307386683,JPEG,189,56,7.1,3.38,10584
307430795,JPEG,800,1067,353.3,0.75,853600
307385969,JPEG,600,800,150.1,0.75,480000
307248291,JPEG,640,853,182.9,0.75,545920
307544572,JPEG,1200,1600,890.1,0.75,1920000
308245957,PNG,200,267,40.5,0.75,53400
307157624,JPEG,200,267,18.7,0.75,53400
308077586,JPEG,187,172,21.4,1.09,32164
308612780,JPEG,1200,1600,806.6,0.75,1920000
308545965,JPEG,200,267,19.8,0.75,53400
307282465,JPEG,705,400,126.2,0.7,282000
308855316,JPEG,300,400,53.3,0.75,120000
308999973,JPEG,94,190,11.9,0.49,17860
308683443,JPEG,600,800,241.0,0.75,480000
308911751,JPEG,140,113,10.5,1.24,15820
308446354,JPEG,150,200,9.1,0.75,30000
307895135,JPEG,1200,1600,959.7,0.75,1920000
307291880,JPEG,600,800,164.4,0.75,480000
307513516,JPEG,154,183,18.8,0.84,28182
307278233,JPEG,300,400,45.2,0.75,120000
307595079,PNG,600,800,341.1,0.75,480000
308039393,JPEG,1474,880,413.6,2.1,1297120
308317790,PNG,200,267,40.6,0.75,53400
307676650,JPEG,1501,1137,685.2,1.75,1706637
307222387,JPEG,687,1220,459.2,0.81,838140
308999538,JPEG,200,267,18.3,0.75,53400
307431396,JPEG,640,853,189.4,0.75,545920
308529424,JPEG,150,200,13.3,0.75,30000
308263662,JPEG,132,107,9.4,1.23,14124
307916492,JPEG,75,188,9.4,0.4,14100
308956348,JPEG,640,853,278.7,0.75,545920
307820208,JPEG,956,1079,336.7,0.72,1031524
308458307,JPEG,300,400,57.5,0.75,120000
307249018,JPEG,74,183,9.0,0.4,13542
308869407,JPEG,90,193,11.6,0.47,17370
308838935,JPEG,200,267,26.0,0.75,53400
307666826,JPEG,200,267,22.5,0.75,53400
307011939,JPEG,96,107,6.8,0.9,10272
308913522,JPEG,1121,976,317.3,1.64,1094096
308915381,JPEG,800,1067,386.2,0.75,853600
308687460,JPEG,640,853,291.8,0.75,545920
307134403,JPEG,480,640,111.2,0.75,307200
308270348,JPEG,800,1067,250.8,0.75,853600
307095022,JPEG,190,71,9.0,2.68,13490
308414364,JPEG,480,640,88.3,0.75,307200
308477587,JPEG,480,640,88.7,0.75,307200
